,date,time,value
0,2015-10-02,00:00:00,1.0868999958
1,2015-10-02,00:01:00,1.0868999958
2,2015-10-02,00:02:00,1.0868999958
3,2015-10-02,00:03:00,1.0868999958
4,2015-10-02,00:04:00,1.0868999958
5,2015-10-02,00:05:00,1.0868999958
6,2015-10-02,00:06:00,1.0868999958
7,2015-10-02,00:07:00,1.0868999958
8,2015-10-02,00:08:00,1.0868999958
9,2015-10-02,00:09:00,1.0868999958
10,2015-10-02,00:10:00,1.0868999958
11,2015-10-02,00:11:00,1.0868999958
12,2015-10-02,00:12:00,1.0868999958
13,2015-10-02,00:13:00,1.0868999958
14,2015-10-02,00:14:00,1.0868999958
15,2015-10-02,00:15:00,1.0868999958
16,2015-10-02,00:16:00,1.0868999958
17,2015-10-02,00:17:00,1.0868999958
18,2015-10-02,00:18:00,1.0868999958
19,2015-10-02,00:19:00,1.0868999958
20,2015-10-02,00:20:00,1.0868999958
21,2015-10-02,00:21:00,1.0868999958
22,2015-10-02,00:22:00,1.0868999958
23,2015-10-02,00:23:00,1.0868999958
24,2015-10-02,00:24:00,1.0868999958
25,2015-10-02,00:25:00,1.0868999958
26,2015-10-02,00:26:00,1.0868999958
27,2015-10-02,00:27:00,1.0868999958
28,2015-10-02,00:28:00,1.0868999958
29,2015-10-02,00:29:00,1.0868999958
30,2015-10-02,00:30:00,1.0868999958
31,2015-10-02,00:31:00,1.0868999958
32,2015-10-02,00:32:00,1.0868999958
33,2015-10-02,00:33:00,1.0868999958
34,2015-10-02,00:34:00,1.0868999958
35,2015-10-02,00:35:00,1.0868999958
36,2015-10-02,00:36:00,1.0868999958
37,2015-10-02,00:37:00,1.0868999958
38,2015-10-02,00:38:00,1.0868999958
39,2015-10-02,00:39:00,1.0868999958
40,2015-10-02,00:40:00,1.0868999958
41,2015-10-02,00:41:00,1.0868999958
42,2015-10-02,00:42:00,1.0868999958
43,2015-10-02,00:43:00,1.0868999958
44,2015-10-02,00:44:00,1.0868999958
45,2015-10-02,00:45:00,1.0868999958
46,2015-10-02,00:46:00,1.0868999958
47,2015-10-02,00:47:00,1.0868999958
48,2015-10-02,00:48:00,1.0868999958
49,2015-10-02,00:49:00,1.0868999958
50,2015-10-02,00:50:00,1.0868999958
51,2015-10-02,00:51:00,1.0868999958
52,2015-10-02,00:52:00,1.0868999958
53,2015-10-02,00:53:00,1.0868999958
54,2015-10-02,00:54:00,1.0868999958
55,2015-10-02,00:55:00,1.0868999958
56,2015-10-02,00:56:00,1.0868999958
57,2015-10-02,00:57:00,1.0868999958
58,2015-10-02,00:58:00,1.0868999958
59,2015-10-02,00:59:00,2.6085600853
60,2015-10-02,01:00:00,1.0868999958
61,2015-10-02,01:01:00,1.0868999958
62,2015-10-02,01:02:00,1.0868999958
63,2015-10-02,01:03:00,1.0868999958
64,2015-10-02,01:04:00,1.0868999958
65,2015-10-02,01:05:00,1.0868999958
66,2015-10-02,01:06:00,1.0868999958
67,2015-10-02,01:07:00,1.0868999958
68,2015-10-02,01:08:00,1.0868999958
69,2015-10-02,01:09:00,1.0868999958
70,2015-10-02,01:10:00,1.0868999958
71,2015-10-02,01:11:00,1.0868999958
72,2015-10-02,01:12:00,1.0868999958
73,2015-10-02,01:13:00,1.0868999958
74,2015-10-02,01:14:00,1.0868999958
75,2015-10-02,01:15:00,1.0868999958
76,2015-10-02,01:16:00,1.0868999958
77,2015-10-02,01:17:00,1.0868999958
78,2015-10-02,01:18:00,1.0868999958
79,2015-10-02,01:19:00,1.0868999958
80,2015-10-02,01:20:00,1.0868999958
81,2015-10-02,01:21:00,1.0868999958
82,2015-10-02,01:22:00,1.0868999958
83,2015-10-02,01:23:00,1.0868999958
84,2015-10-02,01:24:00,1.0868999958
85,2015-10-02,01:25:00,1.0868999958
86,2015-10-02,01:26:00,1.0868999958
87,2015-10-02,01:27:00,1.0868999958
88,2015-10-02,01:28:00,1.0868999958
89,2015-10-02,01:29:00,1.0868999958
90,2015-10-02,01:30:00,1.0868999958
91,2015-10-02,01:31:00,1.0868999958
92,2015-10-02,01:32:00,1.0868999958
93,2015-10-02,01:33:00,1.0868999958
94,2015-10-02,01:34:00,1.0868999958
95,2015-10-02,01:35:00,1.0868999958
96,2015-10-02,01:36:00,1.0868999958
97,2015-10-02,01:37:00,1.0868999958
98,2015-10-02,01:38:00,1.0868999958
99,2015-10-02,01:39:00,1.0868999958
100,2015-10-02,01:40:00,1.0868999958
101,2015-10-02,01:41:00,1.0868999958
102,2015-10-02,01:42:00,1.0868999958
103,2015-10-02,01:43:00,1.0868999958
104,2015-10-02,01:44:00,1.0868999958
105,2015-10-02,01:45:00,1.0868999958
106,2015-10-02,01:46:00,1.0868999958
107,2015-10-02,01:47:00,1.0868999958
108,2015-10-02,01:48:00,1.0868999958
109,2015-10-02,01:49:00,1.0868999958
110,2015-10-02,01:50:00,1.0868999958
111,2015-10-02,01:51:00,1.0868999958
112,2015-10-02,01:52:00,1.0868999958
113,2015-10-02,01:53:00,1.0868999958
114,2015-10-02,01:54:00,1.0868999958
115,2015-10-02,01:55:00,1.0868999958
116,2015-10-02,01:56:00,1.0868999958
117,2015-10-02,01:57:00,1.0868999958
118,2015-10-02,01:58:00,1.0868999958
119,2015-10-02,01:59:00,1.0868999958
120,2015-10-02,02:00:00,1.0868999958
121,2015-10-02,02:01:00,1.0868999958
122,2015-10-02,02:02:00,1.0868999958
123,2015-10-02,02:03:00,1.0868999958
124,2015-10-02,02:04:00,1.0868999958
125,2015-10-02,02:05:00,1.0868999958
126,2015-10-02,02:06:00,1.0868999958
127,2015-10-02,02:07:00,1.0868999958
128,2015-10-02,02:08:00,1.0868999958
129,2015-10-02,02:09:00,1.0868999958
130,2015-10-02,02:10:00,1.0868999958
131,2015-10-02,02:11:00,1.0868999958
132,2015-10-02,02:12:00,1.0868999958
133,2015-10-02,02:13:00,1.0868999958
134,2015-10-02,02:14:00,1.0868999958
135,2015-10-02,02:15:00,1.0868999958
136,2015-10-02,02:16:00,1.0868999958
137,2015-10-02,02:17:00,1.0868999958
138,2015-10-02,02:18:00,1.0868999958
139,2015-10-02,02:19:00,1.0868999958
140,2015-10-02,02:20:00,1.0868999958
141,2015-10-02,02:21:00,1.0868999958
142,2015-10-02,02:22:00,1.0868999958
143,2015-10-02,02:23:00,1.0868999958
144,2015-10-02,02:24:00,1.0868999958
145,2015-10-02,02:25:00,1.0868999958
146,2015-10-02,02:26:00,1.0868999958
147,2015-10-02,02:27:00,1.0868999958
148,2015-10-02,02:28:00,1.0868999958
149,2015-10-02,02:29:00,1.0868999958
150,2015-10-02,02:30:00,1.0868999958
151,2015-10-02,02:31:00,1.0868999958
152,2015-10-02,02:32:00,1.0868999958
153,2015-10-02,02:33:00,1.0868999958
154,2015-10-02,02:34:00,1.0868999958
155,2015-10-02,02:35:00,1.0868999958
156,2015-10-02,02:36:00,1.0868999958
157,2015-10-02,02:37:00,1.0868999958
158,2015-10-02,02:38:00,1.0868999958
159,2015-10-02,02:39:00,1.0868999958
160,2015-10-02,02:40:00,1.0868999958
161,2015-10-02,02:41:00,1.0868999958
162,2015-10-02,02:42:00,1.0868999958
163,2015-10-02,02:43:00,1.0868999958
164,2015-10-02,02:44:00,1.0868999958
165,2015-10-02,02:45:00,1.0868999958
166,2015-10-02,02:46:00,1.0868999958
167,2015-10-02,02:47:00,1.0868999958
168,2015-10-02,02:48:00,1.0868999958
169,2015-10-02,02:49:00,1.0868999958
170,2015-10-02,02:50:00,1.0868999958
171,2015-10-02,02:51:00,1.0868999958
172,2015-10-02,02:52:00,1.0868999958
173,2015-10-02,02:53:00,1.0868999958
174,2015-10-02,02:54:00,1.0868999958
175,2015-10-02,02:55:00,1.0868999958
176,2015-10-02,02:56:00,1.0868999958
177,2015-10-02,02:57:00,1.0868999958
178,2015-10-02,02:58:00,1.0868999958
179,2015-10-02,02:59:00,1.0868999958
180,2015-10-02,03:00:00,1.0868999958
181,2015-10-02,03:01:00,1.0868999958
182,2015-10-02,03:02:00,1.0868999958
183,2015-10-02,03:03:00,1.0868999958
184,2015-10-02,03:04:00,1.0868999958
185,2015-10-02,03:05:00,1.0868999958
186,2015-10-02,03:06:00,1.0868999958
187,2015-10-02,03:07:00,1.0868999958
188,2015-10-02,03:08:00,1.0868999958
189,2015-10-02,03:09:00,1.0868999958
190,2015-10-02,03:10:00,1.0868999958
191,2015-10-02,03:11:00,1.0868999958
192,2015-10-02,03:12:00,1.0868999958
193,2015-10-02,03:13:00,1.0868999958
194,2015-10-02,03:14:00,1.0868999958
195,2015-10-02,03:15:00,1.0868999958
196,2015-10-02,03:16:00,1.0868999958
197,2015-10-02,03:17:00,1.0868999958
