,date,time,value
0,2015-09-22,00:00:00,1.09140002728
1,2015-09-22,00:01:00,1.09140002728
2,2015-09-22,00:02:00,1.09140002728
3,2015-09-22,00:03:00,1.09140002728
4,2015-09-22,00:04:00,1.09140002728
5,2015-09-22,00:05:00,1.09140002728
6,2015-09-22,00:06:00,1.09140002728
7,2015-09-22,00:07:00,1.09140002728
8,2015-09-22,00:08:00,1.09140002728
9,2015-09-22,00:09:00,1.09140002728
10,2015-09-22,00:10:00,1.09140002728
11,2015-09-22,00:11:00,1.09140002728
12,2015-09-22,00:12:00,1.09140002728
13,2015-09-22,00:13:00,1.09140002728
14,2015-09-22,00:14:00,1.09140002728
15,2015-09-22,00:15:00,1.09140002728
16,2015-09-22,00:16:00,1.09140002728
17,2015-09-22,00:17:00,1.09140002728
18,2015-09-22,00:18:00,1.09140002728
19,2015-09-22,00:19:00,1.09140002728
20,2015-09-22,00:20:00,1.09140002728
21,2015-09-22,00:21:00,1.09140002728
22,2015-09-22,00:22:00,1.09140002728
23,2015-09-22,00:23:00,1.09140002728
24,2015-09-22,00:24:00,1.09140002728
25,2015-09-22,00:25:00,1.09140002728
26,2015-09-22,00:26:00,1.09140002728
27,2015-09-22,00:27:00,1.09140002728
28,2015-09-22,00:28:00,1.09140002728
29,2015-09-22,00:29:00,1.09140002728
30,2015-09-22,00:30:00,1.09140002728
31,2015-09-22,00:31:00,1.09140002728
32,2015-09-22,00:32:00,1.09140002728
33,2015-09-22,00:33:00,1.09140002728
34,2015-09-22,00:34:00,1.09140002728
35,2015-09-22,00:35:00,1.09140002728
36,2015-09-22,00:36:00,1.09140002728
37,2015-09-22,00:37:00,1.09140002728
38,2015-09-22,00:38:00,1.09140002728
39,2015-09-22,00:39:00,1.09140002728
40,2015-09-22,00:40:00,1.09140002728
41,2015-09-22,00:41:00,1.09140002728
42,2015-09-22,00:42:00,1.09140002728
43,2015-09-22,00:43:00,1.09140002728
44,2015-09-22,00:44:00,1.09140002728
45,2015-09-22,00:45:00,1.09140002728
46,2015-09-22,00:46:00,1.09140002728
47,2015-09-22,00:47:00,1.09140002728
48,2015-09-22,00:48:00,1.09140002728
49,2015-09-22,00:49:00,1.09140002728
50,2015-09-22,00:50:00,1.09140002728
51,2015-09-22,00:51:00,1.09140002728
52,2015-09-22,00:52:00,1.09140002728
53,2015-09-22,00:53:00,1.09140002728
54,2015-09-22,00:54:00,1.09140002728
55,2015-09-22,00:55:00,1.09140002728
56,2015-09-22,00:56:00,1.09140002728
57,2015-09-22,00:57:00,1.09140002728
58,2015-09-22,00:58:00,1.09140002728
59,2015-09-22,00:59:00,1.09140002728
60,2015-09-22,01:00:00,1.09140002728
61,2015-09-22,01:01:00,1.09140002728
62,2015-09-22,01:02:00,1.09140002728
63,2015-09-22,01:03:00,1.09140002728
64,2015-09-22,01:04:00,1.09140002728
65,2015-09-22,01:05:00,1.09140002728
66,2015-09-22,01:06:00,1.09140002728
67,2015-09-22,01:07:00,1.09140002728
68,2015-09-22,01:08:00,1.09140002728
69,2015-09-22,01:09:00,1.09140002728
70,2015-09-22,01:10:00,1.09140002728
71,2015-09-22,01:11:00,1.09140002728
72,2015-09-22,01:12:00,1.09140002728
73,2015-09-22,01:13:00,1.09140002728
74,2015-09-22,01:14:00,1.09140002728
75,2015-09-22,01:15:00,1.09140002728
76,2015-09-22,01:16:00,1.09140002728
77,2015-09-22,01:17:00,1.09140002728
78,2015-09-22,01:18:00,1.09140002728
79,2015-09-22,01:19:00,1.09140002728
80,2015-09-22,01:20:00,1.09140002728
81,2015-09-22,01:21:00,1.09140002728
82,2015-09-22,01:22:00,1.09140002728
83,2015-09-22,01:23:00,1.09140002728
84,2015-09-22,01:24:00,1.09140002728
85,2015-09-22,01:25:00,1.09140002728
86,2015-09-22,01:26:00,1.09140002728
87,2015-09-22,01:27:00,1.09140002728
88,2015-09-22,01:28:00,1.09140002728
89,2015-09-22,01:29:00,1.09140002728
90,2015-09-22,01:30:00,1.09140002728
91,2015-09-22,01:31:00,1.09140002728
92,2015-09-22,01:32:00,1.09140002728
93,2015-09-22,01:33:00,1.09140002728
94,2015-09-22,01:34:00,1.09140002728
95,2015-09-22,01:35:00,1.09140002728
96,2015-09-22,01:36:00,1.09140002728
97,2015-09-22,01:37:00,1.09140002728
98,2015-09-22,01:38:00,1.09140002728
99,2015-09-22,01:39:00,1.09140002728
100,2015-09-22,01:40:00,1.09140002728
101,2015-09-22,01:41:00,1.09140002728
102,2015-09-22,01:42:00,1.09140002728
103,2015-09-22,01:43:00,1.09140002728
104,2015-09-22,01:44:00,1.09140002728
105,2015-09-22,01:45:00,1.09140002728
106,2015-09-22,01:46:00,1.09140002728
107,2015-09-22,01:47:00,1.09140002728
108,2015-09-22,01:48:00,1.09140002728
109,2015-09-22,01:49:00,1.09140002728
110,2015-09-22,01:50:00,1.09140002728
111,2015-09-22,01:51:00,1.09140002728
112,2015-09-22,01:52:00,1.09140002728
113,2015-09-22,01:53:00,1.09140002728
114,2015-09-22,01:54:00,1.09140002728
115,2015-09-22,01:55:00,1.09140002728
116,2015-09-22,01:56:00,1.09140002728
117,2015-09-22,01:57:00,1.09140002728
118,2015-09-22,01:58:00,1.09140002728
119,2015-09-22,01:59:00,1.09140002728
120,2015-09-22,02:00:00,1.09140002728
121,2015-09-22,02:01:00,1.09140002728
122,2015-09-22,02:02:00,1.09140002728
123,2015-09-22,02:03:00,1.09140002728
124,2015-09-22,02:04:00,1.09140002728
125,2015-09-22,02:05:00,1.09140002728
126,2015-09-22,02:06:00,1.09140002728
127,2015-09-22,02:07:00,1.09140002728
128,2015-09-22,02:08:00,1.09140002728
129,2015-09-22,02:09:00,1.09140002728
130,2015-09-22,02:10:00,1.09140002728
131,2015-09-22,02:11:00,1.09140002728
132,2015-09-22,02:12:00,1.09140002728
133,2015-09-22,02:13:00,1.09140002728
134,2015-09-22,02:14:00,1.09140002728
135,2015-09-22,02:15:00,1.09140002728
136,2015-09-22,02:16:00,1.09140002728
137,2015-09-22,02:17:00,1.09140002728
138,2015-09-22,02:18:00,1.09140002728
139,2015-09-22,02:19:00,1.09140002728
140,2015-09-22,02:20:00,1.09140002728
141,2015-09-22,02:21:00,1.09140002728
142,2015-09-22,02:22:00,1.09140002728
143,2015-09-22,02:23:00,1.09140002728
144,2015-09-22,02:24:00,1.09140002728
145,2015-09-22,02:25:00,1.09140002728
146,2015-09-22,02:26:00,1.09140002728
147,2015-09-22,02:27:00,1.09140002728
148,2015-09-22,02:28:00,1.09140002728
149,2015-09-22,02:29:00,1.09140002728
150,2015-09-22,02:30:00,1.09140002728
151,2015-09-22,02:31:00,1.09140002728
152,2015-09-22,02:32:00,1.09140002728
153,2015-09-22,02:33:00,1.09140002728
154,2015-09-22,02:34:00,1.09140002728
155,2015-09-22,02:35:00,1.09140002728
156,2015-09-22,02:36:00,1.09140002728
157,2015-09-22,02:37:00,1.09140002728
158,2015-09-22,02:38:00,1.09140002728
159,2015-09-22,02:39:00,1.09140002728
160,2015-09-22,02:40:00,1.09140002728
161,2015-09-22,02:41:00,1.09140002728
162,2015-09-22,02:42:00,1.09140002728
163,2015-09-22,02:43:00,1.09140002728
164,2015-09-22,02:44:00,1.09140002728
165,2015-09-22,02:45:00,1.09140002728
166,2015-09-22,02:46:00,1.09140002728
167,2015-09-22,02:47:00,1.09140002728
168,2015-09-22,02:48:00,1.09140002728
169,2015-09-22,02:49:00,1.09140002728
