,date,time,value
0,2015-08-09,00:00:00,1.07770001888
1,2015-08-09,00:01:00,1.07770001888
2,2015-08-09,00:02:00,1.07770001888
3,2015-08-09,00:03:00,1.07770001888
4,2015-08-09,00:04:00,1.07770001888
5,2015-08-09,00:05:00,1.07770001888
6,2015-08-09,00:06:00,1.07770001888
7,2015-08-09,00:07:00,1.07770001888
8,2015-08-09,00:08:00,1.07770001888
9,2015-08-09,00:09:00,1.07770001888
10,2015-08-09,00:10:00,1.07770001888
11,2015-08-09,00:11:00,1.07770001888
12,2015-08-09,00:12:00,1.07770001888
13,2015-08-09,00:13:00,1.07770001888
14,2015-08-09,00:14:00,1.07770001888
15,2015-08-09,00:15:00,1.07770001888
16,2015-08-09,00:16:00,1.07770001888
17,2015-08-09,00:17:00,1.07770001888
18,2015-08-09,00:18:00,1.07770001888
19,2015-08-09,00:19:00,1.07770001888
20,2015-08-09,00:20:00,1.07770001888
21,2015-08-09,00:21:00,1.07770001888
22,2015-08-09,00:22:00,1.07770001888
23,2015-08-09,00:23:00,1.07770001888
24,2015-08-09,00:24:00,1.07770001888
25,2015-08-09,00:25:00,1.07770001888
26,2015-08-09,00:26:00,1.07770001888
27,2015-08-09,00:27:00,1.07770001888
28,2015-08-09,00:28:00,1.07770001888
29,2015-08-09,00:29:00,1.07770001888
30,2015-08-09,00:30:00,1.07770001888
31,2015-08-09,00:31:00,1.07770001888
32,2015-08-09,00:32:00,1.07770001888
33,2015-08-09,00:33:00,1.07770001888
34,2015-08-09,00:34:00,1.07770001888
35,2015-08-09,00:35:00,1.07770001888
36,2015-08-09,00:36:00,1.07770001888
37,2015-08-09,00:37:00,1.07770001888
38,2015-08-09,00:38:00,1.07770001888
39,2015-08-09,00:39:00,1.07770001888
40,2015-08-09,00:40:00,1.07770001888
41,2015-08-09,00:41:00,1.07770001888
42,2015-08-09,00:42:00,1.07770001888
43,2015-08-09,00:43:00,1.07770001888
44,2015-08-09,00:44:00,1.07770001888
45,2015-08-09,00:45:00,1.07770001888
46,2015-08-09,00:46:00,1.07770001888
47,2015-08-09,00:47:00,1.07770001888
48,2015-08-09,00:48:00,1.07770001888
49,2015-08-09,00:49:00,1.07770001888
50,2015-08-09,00:50:00,1.07770001888
51,2015-08-09,00:51:00,1.07770001888
52,2015-08-09,00:52:00,1.07770001888
53,2015-08-09,00:53:00,1.07770001888
54,2015-08-09,00:54:00,1.07770001888
55,2015-08-09,00:55:00,1.07770001888
56,2015-08-09,00:56:00,1.07770001888
57,2015-08-09,00:57:00,1.07770001888
58,2015-08-09,00:58:00,1.07770001888
59,2015-08-09,00:59:00,1.07770001888
60,2015-08-09,01:00:00,1.07770001888
61,2015-08-09,01:01:00,1.07770001888
62,2015-08-09,01:02:00,1.07770001888
63,2015-08-09,01:03:00,1.07770001888
64,2015-08-09,01:04:00,1.07770001888
65,2015-08-09,01:05:00,1.07770001888
66,2015-08-09,01:06:00,1.07770001888
67,2015-08-09,01:07:00,1.07770001888
68,2015-08-09,01:08:00,1.07770001888
69,2015-08-09,01:09:00,1.07770001888
70,2015-08-09,01:10:00,1.07770001888
71,2015-08-09,01:11:00,1.07770001888
72,2015-08-09,01:12:00,1.07770001888
73,2015-08-09,01:13:00,1.07770001888
74,2015-08-09,01:14:00,1.07770001888
75,2015-08-09,01:15:00,1.07770001888
76,2015-08-09,01:16:00,1.07770001888
77,2015-08-09,01:17:00,1.07770001888
78,2015-08-09,01:18:00,1.07770001888
79,2015-08-09,01:19:00,1.07770001888
80,2015-08-09,01:20:00,1.07770001888
81,2015-08-09,01:21:00,1.07770001888
82,2015-08-09,01:22:00,1.07770001888
83,2015-08-09,01:23:00,1.07770001888
84,2015-08-09,01:24:00,1.07770001888
85,2015-08-09,01:25:00,1.07770001888
86,2015-08-09,01:26:00,1.07770001888
87,2015-08-09,01:27:00,1.07770001888
88,2015-08-09,01:28:00,1.07770001888
89,2015-08-09,01:29:00,1.07770001888
90,2015-08-09,01:30:00,1.07770001888
91,2015-08-09,01:31:00,1.07770001888
92,2015-08-09,01:32:00,1.07770001888
93,2015-08-09,01:33:00,1.07770001888
94,2015-08-09,01:34:00,1.07770001888
95,2015-08-09,01:35:00,1.07770001888
96,2015-08-09,01:36:00,1.07770001888
97,2015-08-09,01:37:00,1.07770001888
98,2015-08-09,01:38:00,1.07770001888
99,2015-08-09,01:39:00,1.07770001888
100,2015-08-09,01:40:00,1.07770001888
101,2015-08-09,01:41:00,1.07770001888
102,2015-08-09,01:42:00,1.07770001888
103,2015-08-09,01:43:00,1.07770001888
104,2015-08-09,01:44:00,1.07770001888
105,2015-08-09,01:45:00,1.07770001888
106,2015-08-09,01:46:00,1.07770001888
107,2015-08-09,01:47:00,1.07770001888
108,2015-08-09,01:48:00,1.07770001888
109,2015-08-09,01:49:00,1.07770001888
110,2015-08-09,01:50:00,1.07770001888
111,2015-08-09,01:51:00,1.07770001888
112,2015-08-09,01:52:00,1.07770001888
113,2015-08-09,01:53:00,1.07770001888
114,2015-08-09,01:54:00,1.07770001888
115,2015-08-09,01:55:00,1.07770001888
116,2015-08-09,01:56:00,1.07770001888
117,2015-08-09,01:57:00,1.07770001888
118,2015-08-09,01:58:00,1.07770001888
119,2015-08-09,01:59:00,1.07770001888
120,2015-08-09,02:00:00,1.07770001888
121,2015-08-09,02:01:00,1.07770001888
122,2015-08-09,02:02:00,1.07770001888
123,2015-08-09,02:03:00,1.07770001888
124,2015-08-09,02:04:00,1.07770001888
125,2015-08-09,02:05:00,1.07770001888
126,2015-08-09,02:06:00,1.07770001888
127,2015-08-09,02:07:00,1.07770001888
128,2015-08-09,02:08:00,1.07770001888
129,2015-08-09,02:09:00,1.07770001888
