,date,time,value
0,2015-10-05,00:00:00,2.82489991188
1,2015-10-05,00:01:00,1.08650004864
2,2015-10-05,00:02:00,1.08650004864
3,2015-10-05,00:03:00,1.08650004864
4,2015-10-05,00:04:00,2.60759997368
5,2015-10-05,00:05:00,1.08650004864
6,2015-10-05,00:06:00,1.08650004864
7,2015-10-05,00:07:00,1.08650004864
8,2015-10-05,00:08:00,3.0422000885
9,2015-10-05,00:09:00,3.2595000267
10,2015-10-05,00:10:00,1.08650004864
11,2015-10-05,00:11:00,2.60759997368
12,2015-10-05,00:12:00,1.08650004864
13,2015-10-05,00:13:00,2.60759997368
14,2015-10-05,00:14:00,3.0422000885
15,2015-10-05,00:15:00,1.08650004864
16,2015-10-05,00:16:00,1.08650004864
17,2015-10-05,00:17:00,1.08650004864
18,2015-10-05,00:18:00,1.08650004864
19,2015-10-05,00:19:00,1.08650004864
20,2015-10-05,00:20:00,1.08650004864
21,2015-10-05,00:21:00,1.08650004864
22,2015-10-05,00:22:00,1.08650004864
23,2015-10-05,00:23:00,1.08650004864
24,2015-10-05,00:24:00,1.08650004864
25,2015-10-05,00:25:00,2.60759997368
26,2015-10-05,00:26:00,1.08650004864
27,2015-10-05,00:27:00,1.08650004864
28,2015-10-05,00:28:00,1.08650004864
29,2015-10-05,00:29:00,2.60759997368
30,2015-10-05,00:30:00,1.08650004864
31,2015-10-05,00:31:00,1.08650004864
32,2015-10-05,00:32:00,1.08650004864
33,2015-10-05,00:33:00,1.08650004864
34,2015-10-05,00:34:00,1.08650004864
35,2015-10-05,00:35:00,1.08650004864
36,2015-10-05,00:36:00,1.08650004864
37,2015-10-05,00:37:00,1.08650004864
38,2015-10-05,00:38:00,1.08650004864
39,2015-10-05,00:39:00,1.08650004864
40,2015-10-05,00:40:00,1.08650004864
41,2015-10-05,00:41:00,1.08650004864
42,2015-10-05,00:42:00,1.08650004864
43,2015-10-05,00:43:00,1.08650004864
44,2015-10-05,00:44:00,1.08650004864
45,2015-10-05,00:45:00,1.08650004864
46,2015-10-05,00:46:00,1.08650004864
47,2015-10-05,00:47:00,1.08650004864
48,2015-10-05,00:48:00,1.08650004864
49,2015-10-05,00:49:00,1.08650004864
50,2015-10-05,00:50:00,1.08650004864
51,2015-10-05,00:51:00,1.08650004864
52,2015-10-05,00:52:00,1.08650004864
53,2015-10-05,00:53:00,1.08650004864
